Bus ID,Max Real Power Output,Min Real Power Output,Max React Power Output,Min React Power Output,Real Power Output,React Power Output
112.0,100.0,0.0,1000.0,-100.0,35,960
113.0,100.0,0.0,200.0,-100.0,96,-56
116.0,100.0,0.0,1000.0,-1000.0,14,-366
100.0,352.0,0.0,155.0,-50.0,279,113
103.0,140.0,0.0,40.0,-15.0,69,17
104.0,100.0,0.0,23.0,-8.0,96,-7
105.0,100.0,0.0,23.0,-8.0,65,9
107.0,100.0,0.0,200.0,-200.0,35,13
110.0,100.0,0.0,23.0,-8.0,33,0
111.0,136.0,0.0,1000.0,-100.0,129,727
112.0,100.0,0.0,1000.0,-100.0,95,610
113.0,100.0,0.0,200.0,-100.0,18,66
116.0,100.0,0.0,1000.0,-1000.0,33,779
100.0,352.0,0.0,155.0,-50.0,209,92
103.0,140.0,0.0,40.0,-15.0,31,-5
104.0,100.0,0.0,23.0,-8.0,13,-8
105.0,100.0,0.0,23.0,-8.0,87,12
107.0,100.0,0.0,200.0,-200.0,32,-44
110.0,100.0,0.0,23.0,-8.0,33,9
111.0,136.0,0.0,1000.0,-100.0,53,102
112.0,100.0,0.0,1000.0,-100.0,87,311
113.0,100.0,0.0,200.0,-100.0,73,35
116.0,100.0,0.0,1000.0,-1000.0,3,-949
100.0,352.0,0.0,155.0,-50.0,48,4
103.0,140.0,0.0,40.0,-15.0,3,11
104.0,100.0,0.0,23.0,-8.0,84,21
105.0,100.0,0.0,23.0,-8.0,46,21
107.0,100.0,0.0,200.0,-200.0,84,172
110.0,100.0,0.0,23.0,-8.0,9,0
111.0,136.0,0.0,1000.0,-100.0,82,197
112.0,100.0,0.0,1000.0,-100.0,59,961
113.0,100.0,0.0,200.0,-100.0,96,187
116.0,100.0,0.0,1000.0,-1000.0,88,887
100.0,352.0,0.0,155.0,-50.0,131,-47
103.0,140.0,0.0,40.0,-15.0,109,-4
104.0,100.0,0.0,23.0,-8.0,18,2
105.0,100.0,0.0,23.0,-8.0,96,3
107.0,100.0,0.0,200.0,-200.0,67,44
110.0,100.0,0.0,23.0,-8.0,67,1
111.0,136.0,0.0,1000.0,-100.0,40,-60
112.0,100.0,0.0,1000.0,-100.0,95,449
113.0,100.0,0.0,200.0,-100.0,73,-28
116.0,100.0,0.0,1000.0,-1000.0,25,-673
100.0,352.0,0.0,155.0,-50.0,52,99
103.0,140.0,0.0,40.0,-15.0,95,30
104.0,100.0,0.0,23.0,-8.0,31,-7
105.0,100.0,0.0,23.0,-8.0,90,1
107.0,100.0,0.0,200.0,-200.0,15,-121
110.0,100.0,0.0,23.0,-8.0,54,22
111.0,136.0,0.0,1000.0,-100.0,5,-52
112.0,100.0,0.0,1000.0,-100.0,56,702
113.0,100.0,0.0,200.0,-100.0,61,155
116.0,100.0,0.0,1000.0,-1000.0,80,222
100.0,352.0,0.0,155.0,-50.0,35,72
103.0,140.0,0.0,40.0,-15.0,68,27
104.0,100.0,0.0,23.0,-8.0,52,14
105.0,100.0,0.0,23.0,-8.0,45,22
107.0,100.0,0.0,200.0,-200.0,20,-198
110.0,100.0,0.0,23.0,-8.0,41,4
111.0,136.0,0.0,1000.0,-100.0,21,-82
112.0,100.0,0.0,1000.0,-100.0,34,917
113.0,100.0,0.0,200.0,-100.0,0,165
116.0,100.0,0.0,1000.0,-1000.0,55,-111
100.0,352.0,0.0,155.0,-50.0,261,1
103.0,140.0,0.0,40.0,-15.0,10,-1
104.0,100.0,0.0,23.0,-8.0,26,-8
105.0,100.0,0.0,23.0,-8.0,71,15
107.0,100.0,0.0,200.0,-200.0,73,12
110.0,100.0,0.0,23.0,-8.0,33,20
111.0,136.0,0.0,1000.0,-100.0,124,797
112.0,100.0,0.0,1000.0,-100.0,20,162
113.0,100.0,0.0,200.0,-100.0,95,-70
116.0,100.0,0.0,1000.0,-1000.0,65,261
100.0,352.0,0.0,155.0,-50.0,221,69
103.0,140.0,0.0,40.0,-15.0,99,15
104.0,100.0,0.0,23.0,-8.0,66,19
105.0,100.0,0.0,23.0,-8.0,76,4
107.0,100.0,0.0,200.0,-200.0,13,193
110.0,100.0,0.0,23.0,-8.0,91,11
111.0,136.0,0.0,1000.0,-100.0,63,194
112.0,100.0,0.0,1000.0,-100.0,57,291
113.0,100.0,0.0,200.0,-100.0,41,-27
116.0,100.0,0.0,1000.0,-1000.0,78,-255
100.0,352.0,0.0,155.0,-50.0,96,71
103.0,140.0,0.0,40.0,-15.0,72,-13
104.0,100.0,0.0,23.0,-8.0,0,-7
105.0,100.0,0.0,23.0,-8.0,33,18
107.0,100.0,0.0,200.0,-200.0,31,186
110.0,100.0,0.0,23.0,-8.0,60,0
111.0,136.0,0.0,1000.0,-100.0,16,96
112.0,100.0,0.0,1000.0,-100.0,52,630
113.0,100.0,0.0,200.0,-100.0,65,154
116.0,100.0,0.0,1000.0,-1000.0,85,-170
100.0,352.0,0.0,155.0,-50.0,176,142
103.0,140.0,0.0,40.0,-15.0,19,4
104.0,100.0,0.0,23.0,-8.0,64,19
105.0,100.0,0.0,23.0,-8.0,60,4
107.0,100.0,0.0,200.0,-200.0,61,-183
110.0,100.0,0.0,23.0,-8.0,16,-7
111.0,136.0,0.0,1000.0,-100.0,14,899
112.0,100.0,0.0,1000.0,-100.0,47,718
113.0,100.0,0.0,200.0,-100.0,13,115
116.0,100.0,0.0,1000.0,-1000.0,89,-175
100.0,352.0,0.0,155.0,-50.0,204,-2
103.0,140.0,0.0,40.0,-15.0,50,32
104.0,100.0,0.0,23.0,-8.0,27,17
105.0,100.0,0.0,23.0,-8.0,32,5
107.0,100.0,0.0,200.0,-200.0,81,48
110.0,100.0,0.0,23.0,-8.0,90,-1
111.0,136.0,0.0,1000.0,-100.0,14,725
112.0,100.0,0.0,1000.0,-100.0,98,560
113.0,100.0,0.0,200.0,-100.0,62,80
116.0,100.0,0.0,1000.0,-1000.0,46,231
100.0,352.0,0.0,155.0,-50.0,76,68
103.0,140.0,0.0,40.0,-15.0,11,28
104.0,100.0,0.0,23.0,-8.0,84,6
105.0,100.0,0.0,23.0,-8.0,41,20
107.0,100.0,0.0,200.0,-200.0,70,166
110.0,100.0,0.0,23.0,-8.0,61,4
111.0,136.0,0.0,1000.0,-100.0,63,911
112.0,100.0,0.0,1000.0,-100.0,62,908
113.0,100.0,0.0,200.0,-100.0,92,-42
116.0,100.0,0.0,1000.0,-1000.0,21,-423
100.0,352.0,0.0,155.0,-50.0,86,122
103.0,140.0,0.0,40.0,-15.0,95,-7
104.0,100.0,0.0,23.0,-8.0,29,11
105.0,100.0,0.0,23.0,-8.0,78,3
107.0,100.0,0.0,200.0,-200.0,79,79
110.0,100.0,0.0,23.0,-8.0,98,10
111.0,136.0,0.0,1000.0,-100.0,68,946
112.0,100.0,0.0,1000.0,-100.0,26,97
113.0,100.0,0.0,200.0,-100.0,0,-62
116.0,100.0,0.0,1000.0,-1000.0,63,172
100.0,352.0,0.0,155.0,-50.0,162,-6
103.0,140.0,0.0,40.0,-15.0,40,-8
104.0,100.0,0.0,23.0,-8.0,6,6
105.0,100.0,0.0,23.0,-8.0,33,13
107.0,100.0,0.0,200.0,-200.0,30,78
110.0,100.0,0.0,23.0,-8.0,0,3
111.0,136.0,0.0,1000.0,-100.0,95,954
112.0,100.0,0.0,1000.0,-100.0,88,764
113.0,100.0,0.0,200.0,-100.0,94,163
116.0,100.0,0.0,1000.0,-1000.0,2,-257
100.0,352.0,0.0,155.0,-50.0,256,110
103.0,140.0,0.0,40.0,-15.0,90,33
104.0,100.0,0.0,23.0,-8.0,87,-5
105.0,100.0,0.0,23.0,-8.0,20,14
107.0,100.0,0.0,200.0,-200.0,49,70
110.0,100.0,0.0,23.0,-8.0,51,22
111.0,136.0,0.0,1000.0,-100.0,12,446
112.0,100.0,0.0,1000.0,-100.0,25,780
113.0,100.0,0.0,200.0,-100.0,73,197
116.0,100.0,0.0,1000.0,-1000.0,80,-77
100.0,352.0,0.0,155.0,-50.0,231,78
103.0,140.0,0.0,40.0,-15.0,118,10
104.0,100.0,0.0,23.0,-8.0,34,-8
105.0,100.0,0.0,23.0,-8.0,8,18
107.0,100.0,0.0,200.0,-200.0,1,51
110.0,100.0,0.0,23.0,-8.0,0,14
111.0,136.0,0.0,1000.0,-100.0,7,977
112.0,100.0,0.0,1000.0,-100.0,55,815
113.0,100.0,0.0,200.0,-100.0,26,-26
116.0,100.0,0.0,1000.0,-1000.0,85,-875
100.0,352.0,0.0,155.0,-50.0,235,-26
103.0,140.0,0.0,40.0,-15.0,117,25
104.0,100.0,0.0,23.0,-8.0,73,-1
105.0,100.0,0.0,23.0,-8.0,6,5
107.0,100.0,0.0,200.0,-200.0,81,-93
110.0,100.0,0.0,23.0,-8.0,24,3
111.0,136.0,0.0,1000.0,-100.0,31,157
112.0,100.0,0.0,1000.0,-100.0,27,451
113.0,100.0,0.0,200.0,-100.0,85,-77
116.0,100.0,0.0,1000.0,-1000.0,67,-662
100.0,352.0,0.0,155.0,-50.0,47,106
103.0,140.0,0.0,40.0,-15.0,9,-2
104.0,100.0,0.0,23.0,-8.0,69,22
105.0,100.0,0.0,23.0,-8.0,91,-2
107.0,100.0,0.0,200.0,-200.0,79,-161
110.0,100.0,0.0,23.0,-8.0,33,13
111.0,136.0,0.0,1000.0,-100.0,66,121
112.0,100.0,0.0,1000.0,-100.0,60,706
113.0,100.0,0.0,200.0,-100.0,9,160
116.0,100.0,0.0,1000.0,-1000.0,57,834
100.0,352.0,0.0,155.0,-50.0,55,-6
103.0,140.0,0.0,40.0,-15.0,129,-15
104.0,100.0,0.0,23.0,-8.0,96,-7
105.0,100.0,0.0,23.0,-8.0,18,8
107.0,100.0,0.0,200.0,-200.0,16,-199
110.0,100.0,0.0,23.0,-8.0,23,-7
111.0,136.0,0.0,1000.0,-100.0,52,594
112.0,100.0,0.0,1000.0,-100.0,20,105
113.0,100.0,0.0,200.0,-100.0,95,-49
116.0,100.0,0.0,1000.0,-1000.0,36,67
100.0,352.0,0.0,155.0,-50.0,113,86
103.0,140.0,0.0,40.0,-15.0,19,29
104.0,100.0,0.0,23.0,-8.0,97,18
105.0,100.0,0.0,23.0,-8.0,41,0
107.0,100.0,0.0,200.0,-200.0,87,19
110.0,100.0,0.0,23.0,-8.0,99,8
111.0,136.0,0.0,1000.0,-100.0,119,20
112.0,100.0,0.0,1000.0,-100.0,88,18
113.0,100.0,0.0,200.0,-100.0,83,22
116.0,100.0,0.0,1000.0,-1000.0,26,-374
100.0,352.0,0.0,155.0,-50.0,138,23
103.0,140.0,0.0,40.0,-15.0,51,15
104.0,100.0,0.0,23.0,-8.0,60,-5
105.0,100.0,0.0,23.0,-8.0,88,4
107.0,100.0,0.0,200.0,-200.0,35,4
110.0,100.0,0.0,23.0,-8.0,94,-2
111.0,136.0,0.0,1000.0,-100.0,26,972
112.0,100.0,0.0,1000.0,-100.0,71,923
113.0,100.0,0.0,200.0,-100.0,15,150
116.0,100.0,0.0,1000.0,-1000.0,0,606
100.0,352.0,0.0,155.0,-50.0,21,105
103.0,140.0,0.0,40.0,-15.0,7,23
104.0,100.0,0.0,23.0,-8.0,41,13
105.0,100.0,0.0,23.0,-8.0,32,4
107.0,100.0,0.0,200.0,-200.0,23,-69
110.0,100.0,0.0,23.0,-8.0,64,13
111.0,136.0,0.0,1000.0,-100.0,85,720
112.0,100.0,0.0,1000.0,-100.0,55,-45
113.0,100.0,0.0,200.0,-100.0,31,-3
116.0,100.0,0.0,1000.0,-1000.0,26,-86
100.0,352.0,0.0,155.0,-50.0,181,-17
103.0,140.0,0.0,40.0,-15.0,117,22
104.0,100.0,0.0,23.0,-8.0,83,9
105.0,100.0,0.0,23.0,-8.0,22,12
107.0,100.0,0.0,200.0,-200.0,63,135
110.0,100.0,0.0,23.0,-8.0,87,7
111.0,136.0,0.0,1000.0,-100.0,3,798
112.0,100.0,0.0,1000.0,-100.0,11,-23
113.0,100.0,0.0,200.0,-100.0,84,88
116.0,100.0,0.0,1000.0,-1000.0,59,-881
100.0,352.0,0.0,155.0,-50.0,212,-2
103.0,140.0,0.0,40.0,-15.0,80,28
104.0,100.0,0.0,23.0,-8.0,17,9
105.0,100.0,0.0,23.0,-8.0,2,-3
107.0,100.0,0.0,200.0,-200.0,42,-52
110.0,100.0,0.0,23.0,-8.0,0,13
111.0,136.0,0.0,1000.0,-100.0,104,14
112.0,100.0,0.0,1000.0,-100.0,95,849
113.0,100.0,0.0,200.0,-100.0,80,-47
116.0,100.0,0.0,1000.0,-1000.0,84,-60
100.0,352.0,0.0,155.0,-50.0,349,16
103.0,140.0,0.0,40.0,-15.0,32,8
104.0,100.0,0.0,23.0,-8.0,7,12
105.0,100.0,0.0,23.0,-8.0,30,10
107.0,100.0,0.0,200.0,-200.0,36,-68
110.0,100.0,0.0,23.0,-8.0,30,6
111.0,136.0,0.0,1000.0,-100.0,33,22
112.0,100.0,0.0,1000.0,-100.0,45,297
113.0,100.0,0.0,200.0,-100.0,19,-30
116.0,100.0,0.0,1000.0,-1000.0,17,-494
100.0,352.0,0.0,155.0,-50.0,49,44
103.0,140.0,0.0,40.0,-15.0,28,-3
104.0,100.0,0.0,23.0,-8.0,64,-6
105.0,100.0,0.0,23.0,-8.0,50,-5
107.0,100.0,0.0,200.0,-200.0,3,-68
110.0,100.0,0.0,23.0,-8.0,68,1
111.0,136.0,0.0,1000.0,-100.0,30,107
112.0,100.0,0.0,1000.0,-100.0,12,51
113.0,100.0,0.0,200.0,-100.0,6,62
116.0,100.0,0.0,1000.0,-1000.0,98,987
100.0,352.0,0.0,155.0,-50.0,166,116
103.0,140.0,0.0,40.0,-15.0,97,3
104.0,100.0,0.0,23.0,-8.0,89,0
105.0,100.0,0.0,23.0,-8.0,85,-3
107.0,100.0,0.0,200.0,-200.0,97,-152
110.0,100.0,0.0,23.0,-8.0,24,3
111.0,136.0,0.0,1000.0,-100.0,56,76
112.0,100.0,0.0,1000.0,-100.0,2,332
113.0,100.0,0.0,200.0,-100.0,86,-16
116.0,100.0,0.0,1000.0,-1000.0,2,322
100.0,352.0,0.0,155.0,-50.0,162,42
103.0,140.0,0.0,40.0,-15.0,41,18
104.0,100.0,0.0,23.0,-8.0,54,-5
105.0,100.0,0.0,23.0,-8.0,1,22
107.0,100.0,0.0,200.0,-200.0,23,-181
110.0,100.0,0.0,23.0,-8.0,17,-2
111.0,136.0,0.0,1000.0,-100.0,0,482
112.0,100.0,0.0,1000.0,-100.0,72,974
113.0,100.0,0.0,200.0,-100.0,92,-25
116.0,100.0,0.0,1000.0,-1000.0,92,-630
100.0,352.0,0.0,155.0,-50.0,145,89
103.0,140.0,0.0,40.0,-15.0,111,30
104.0,100.0,0.0,23.0,-8.0,83,7
105.0,100.0,0.0,23.0,-8.0,94,8
107.0,100.0,0.0,200.0,-200.0,44,29
110.0,100.0,0.0,23.0,-8.0,91,-4
111.0,136.0,0.0,1000.0,-100.0,53,868
112.0,100.0,0.0,1000.0,-100.0,80,717
113.0,100.0,0.0,200.0,-100.0,32,127
116.0,100.0,0.0,1000.0,-1000.0,53,-957
100.0,352.0,0.0,155.0,-50.0,109,80
103.0,140.0,0.0,40.0,-15.0,117,18
104.0,100.0,0.0,23.0,-8.0,75,3
105.0,100.0,0.0,23.0,-8.0,74,2
107.0,100.0,0.0,200.0,-200.0,3,-126
110.0,100.0,0.0,23.0,-8.0,38,3
111.0,136.0,0.0,1000.0,-100.0,48,607
112.0,100.0,0.0,1000.0,-100.0,92,565
113.0,100.0,0.0,200.0,-100.0,30,-84
116.0,100.0,0.0,1000.0,-1000.0,81,-758
100.0,352.0,0.0,155.0,-50.0,269,-19
103.0,140.0,0.0,40.0,-15.0,37,8
104.0,100.0,0.0,23.0,-8.0,9,3
105.0,100.0,0.0,23.0,-8.0,49,10
107.0,100.0,0.0,200.0,-200.0,65,-136
110.0,100.0,0.0,23.0,-8.0,82,21
111.0,136.0,0.0,1000.0,-100.0,47,787
112.0,100.0,0.0,1000.0,-100.0,44,553
113.0,100.0,0.0,200.0,-100.0,33,57
116.0,100.0,0.0,1000.0,-1000.0,91,441
100.0,352.0,0.0,155.0,-50.0,309,12
103.0,140.0,0.0,40.0,-15.0,46,4
104.0,100.0,0.0,23.0,-8.0,41,5
105.0,100.0,0.0,23.0,-8.0,10,1
107.0,100.0,0.0,200.0,-200.0,85,119
110.0,100.0,0.0,23.0,-8.0,59,20
111.0,136.0,0.0,1000.0,-100.0,2,-85
112.0,100.0,0.0,1000.0,-100.0,88,186
113.0,100.0,0.0,200.0,-100.0,36,-61
116.0,100.0,0.0,1000.0,-1000.0,32,349
100.0,352.0,0.0,155.0,-50.0,115,152
103.0,140.0,0.0,40.0,-15.0,37,13
104.0,100.0,0.0,23.0,-8.0,84,17
105.0,100.0,0.0,23.0,-8.0,17,-5
107.0,100.0,0.0,200.0,-200.0,56,-136
110.0,100.0,0.0,23.0,-8.0,55,13
111.0,136.0,0.0,1000.0,-100.0,71,619
112.0,100.0,0.0,1000.0,-100.0,48,195
113.0,100.0,0.0,200.0,-100.0,91,-72
116.0,100.0,0.0,1000.0,-1000.0,32,385
100.0,352.0,0.0,155.0,-50.0,66,-19
103.0,140.0,0.0,40.0,-15.0,70,-7
104.0,100.0,0.0,23.0,-8.0,41,2
105.0,100.0,0.0,23.0,-8.0,42,2
107.0,100.0,0.0,200.0,-200.0,72,195
110.0,100.0,0.0,23.0,-8.0,52,5
111.0,136.0,0.0,1000.0,-100.0,133,346
112.0,100.0,0.0,1000.0,-100.0,92,383
113.0,100.0,0.0,200.0,-100.0,46,162
116.0,100.0,0.0,1000.0,-1000.0,37,571
100.0,352.0,0.0,155.0,-50.0,340,84
103.0,140.0,0.0,40.0,-15.0,88,33
104.0,100.0,0.0,23.0,-8.0,65,0
105.0,100.0,0.0,23.0,-8.0,23,-3
107.0,100.0,0.0,200.0,-200.0,41,82
110.0,100.0,0.0,23.0,-8.0,85,15
111.0,136.0,0.0,1000.0,-100.0,66,717
112.0,100.0,0.0,1000.0,-100.0,35,360
113.0,100.0,0.0,200.0,-100.0,82,88
116.0,100.0,0.0,1000.0,-1000.0,73,-58
100.0,352.0,0.0,155.0,-50.0,35,152
103.0,140.0,0.0,40.0,-15.0,10,-2
104.0,100.0,0.0,23.0,-8.0,78,18
105.0,100.0,0.0,23.0,-8.0,35,22
107.0,100.0,0.0,200.0,-200.0,11,-97
110.0,100.0,0.0,23.0,-8.0,79,-4
111.0,136.0,0.0,1000.0,-100.0,103,929
112.0,100.0,0.0,1000.0,-100.0,47,724
113.0,100.0,0.0,200.0,-100.0,11,69
116.0,100.0,0.0,1000.0,-1000.0,13,-369
100.0,352.0,0.0,155.0,-50.0,142,2
103.0,140.0,0.0,40.0,-15.0,74,23
104.0,100.0,0.0,23.0,-8.0,96,-5
105.0,100.0,0.0,23.0,-8.0,92,19
107.0,100.0,0.0,200.0,-200.0,13,-160
110.0,100.0,0.0,23.0,-8.0,6,9
111.0,136.0,0.0,1000.0,-100.0,9,348
112.0,100.0,0.0,1000.0,-100.0,70,56
113.0,100.0,0.0,200.0,-100.0,59,142
116.0,100.0,0.0,1000.0,-1000.0,30,207
100.0,352.0,0.0,155.0,-50.0,341,114
103.0,140.0,0.0,40.0,-15.0,67,-13
104.0,100.0,0.0,23.0,-8.0,60,12
105.0,100.0,0.0,23.0,-8.0,47,20
107.0,100.0,0.0,200.0,-200.0,84,-53
110.0,100.0,0.0,23.0,-8.0,94,3
111.0,136.0,0.0,1000.0,-100.0,82,547
112.0,100.0,0.0,1000.0,-100.0,66,705
113.0,100.0,0.0,200.0,-100.0,42,48
116.0,100.0,0.0,1000.0,-1000.0,14,983
100.0,352.0,0.0,155.0,-50.0,83,76
103.0,140.0,0.0,40.0,-15.0,80,22
104.0,100.0,0.0,23.0,-8.0,29,2
105.0,100.0,0.0,23.0,-8.0,34,7
107.0,100.0,0.0,200.0,-200.0,60,78
110.0,100.0,0.0,23.0,-8.0,37,2
111.0,136.0,0.0,1000.0,-100.0,38,23
112.0,100.0,0.0,1000.0,-100.0,5,911
113.0,100.0,0.0,200.0,-100.0,1,-67
116.0,100.0,0.0,1000.0,-1000.0,73,-296
100.0,352.0,0.0,155.0,-50.0,170,131
103.0,140.0,0.0,40.0,-15.0,56,18
104.0,100.0,0.0,23.0,-8.0,55,4
105.0,100.0,0.0,23.0,-8.0,80,21
107.0,100.0,0.0,200.0,-200.0,47,104
110.0,100.0,0.0,23.0,-8.0,29,10
111.0,136.0,0.0,1000.0,-100.0,53,232
112.0,100.0,0.0,1000.0,-100.0,56,208
113.0,100.0,0.0,200.0,-100.0,68,132
116.0,100.0,0.0,1000.0,-1000.0,87,-618
100.0,352.0,0.0,155.0,-50.0,91,138
103.0,140.0,0.0,40.0,-15.0,38,13
104.0,100.0,0.0,23.0,-8.0,91,5
105.0,100.0,0.0,23.0,-8.0,54,11
107.0,100.0,0.0,200.0,-200.0,34,-67
110.0,100.0,0.0,23.0,-8.0,3,17
111.0,136.0,0.0,1000.0,-100.0,96,368
112.0,100.0,0.0,1000.0,-100.0,58,476
113.0,100.0,0.0,200.0,-100.0,42,184
116.0,100.0,0.0,1000.0,-1000.0,83,629
100.0,352.0,0.0,155.0,-50.0,187,-11
103.0,140.0,0.0,40.0,-15.0,6,3
104.0,100.0,0.0,23.0,-8.0,85,12
105.0,100.0,0.0,23.0,-8.0,50,13
107.0,100.0,0.0,200.0,-200.0,67,36
110.0,100.0,0.0,23.0,-8.0,24,17
111.0,136.0,0.0,1000.0,-100.0,79,771
112.0,100.0,0.0,1000.0,-100.0,70,17
113.0,100.0,0.0,200.0,-100.0,13,-33
116.0,100.0,0.0,1000.0,-1000.0,45,87
100.0,352.0,0.0,155.0,-50.0,261,52
103.0,140.0,0.0,40.0,-15.0,86,19
104.0,100.0,0.0,23.0,-8.0,64,18
105.0,100.0,0.0,23.0,-8.0,0,10
107.0,100.0,0.0,200.0,-200.0,85,170
110.0,100.0,0.0,23.0,-8.0,53,14
111.0,136.0,0.0,1000.0,-100.0,130,365
112.0,100.0,0.0,1000.0,-100.0,24,-54
113.0,100.0,0.0,200.0,-100.0,74,50
116.0,100.0,0.0,1000.0,-1000.0,32,-327
100.0,352.0,0.0,155.0,-50.0,166,150
103.0,140.0,0.0,40.0,-15.0,1,-8
104.0,100.0,0.0,23.0,-8.0,44,3
105.0,100.0,0.0,23.0,-8.0,87,9
107.0,100.0,0.0,200.0,-200.0,31,-151
110.0,100.0,0.0,23.0,-8.0,12,19
111.0,136.0,0.0,1000.0,-100.0,96,206
112.0,100.0,0.0,1000.0,-100.0,6,743
113.0,100.0,0.0,200.0,-100.0,63,-35
116.0,100.0,0.0,1000.0,-1000.0,10,13
100.0,352.0,0.0,155.0,-50.0,93,107
103.0,140.0,0.0,40.0,-15.0,23,-8
104.0,100.0,0.0,23.0,-8.0,29,2
105.0,100.0,0.0,23.0,-8.0,74,2
107.0,100.0,0.0,200.0,-200.0,22,144
110.0,100.0,0.0,23.0,-8.0,55,-6
111.0,136.0,0.0,1000.0,-100.0,64,940
112.0,100.0,0.0,1000.0,-100.0,21,-91
113.0,100.0,0.0,200.0,-100.0,79,128
116.0,100.0,0.0,1000.0,-1000.0,15,639
100.0,352.0,0.0,155.0,-50.0,342,140
103.0,140.0,0.0,40.0,-15.0,78,-9
104.0,100.0,0.0,23.0,-8.0,56,-8
105.0,100.0,0.0,23.0,-8.0,56,22
107.0,100.0,0.0,200.0,-200.0,15,84
110.0,100.0,0.0,23.0,-8.0,34,21
111.0,136.0,0.0,1000.0,-100.0,101,642
112.0,100.0,0.0,1000.0,-100.0,15,289
113.0,100.0,0.0,200.0,-100.0,19,75
116.0,100.0,0.0,1000.0,-1000.0,82,-545
100.0,352.0,0.0,155.0,-50.0,346,105
103.0,140.0,0.0,40.0,-15.0,52,29
104.0,100.0,0.0,23.0,-8.0,7,-3
105.0,100.0,0.0,23.0,-8.0,55,3
107.0,100.0,0.0,200.0,-200.0,8,133
110.0,100.0,0.0,23.0,-8.0,62,2
111.0,136.0,0.0,1000.0,-100.0,6,87
112.0,100.0,0.0,1000.0,-100.0,72,379
113.0,100.0,0.0,200.0,-100.0,26,-92
116.0,100.0,0.0,1000.0,-1000.0,35,-990
100.0,352.0,0.0,155.0,-50.0,204,134
103.0,140.0,0.0,40.0,-15.0,2,19
104.0,100.0,0.0,23.0,-8.0,87,21
105.0,100.0,0.0,23.0,-8.0,94,20
107.0,100.0,0.0,200.0,-200.0,80,161
110.0,100.0,0.0,23.0,-8.0,25,17
111.0,136.0,0.0,1000.0,-100.0,6,449
112.0,100.0,0.0,1000.0,-100.0,19,613
113.0,100.0,0.0,200.0,-100.0,51,101
116.0,100.0,0.0,1000.0,-1000.0,83,70
100.0,352.0,0.0,155.0,-50.0,204,40
103.0,140.0,0.0,40.0,-15.0,104,19
104.0,100.0,0.0,23.0,-8.0,73,20
105.0,100.0,0.0,23.0,-8.0,30,1
107.0,100.0,0.0,200.0,-200.0,2,8
110.0,100.0,0.0,23.0,-8.0,24,1
111.0,136.0,0.0,1000.0,-100.0,110,45
112.0,100.0,0.0,1000.0,-100.0,57,998
113.0,100.0,0.0,200.0,-100.0,85,47
116.0,100.0,0.0,1000.0,-1000.0,18,-716
100.0,352.0,0.0,155.0,-50.0,340,29
103.0,140.0,0.0,40.0,-15.0,129,8
104.0,100.0,0.0,23.0,-8.0,7,-3
105.0,100.0,0.0,23.0,-8.0,36,7
107.0,100.0,0.0,200.0,-200.0,16,62
110.0,100.0,0.0,23.0,-8.0,89,14
111.0,136.0,0.0,1000.0,-100.0,33,800
112.0,100.0,0.0,1000.0,-100.0,93,761
113.0,100.0,0.0,200.0,-100.0,17,-99
116.0,100.0,0.0,1000.0,-1000.0,51,103
100.0,352.0,0.0,155.0,-50.0,149,107
103.0,140.0,0.0,40.0,-15.0,22,6
104.0,100.0,0.0,23.0,-8.0,7,22
105.0,100.0,0.0,23.0,-8.0,70,-2
107.0,100.0,0.0,200.0,-200.0,84,-119
110.0,100.0,0.0,23.0,-8.0,87,13
111.0,136.0,0.0,1000.0,-100.0,58,974
112.0,100.0,0.0,1000.0,-100.0,90,609
113.0,100.0,0.0,200.0,-100.0,63,-88
116.0,100.0,0.0,1000.0,-1000.0,66,-770
100.0,352.0,0.0,155.0,-50.0,188,36
103.0,140.0,0.0,40.0,-15.0,132,27
104.0,100.0,0.0,23.0,-8.0,44,6
105.0,100.0,0.0,23.0,-8.0,32,22
107.0,100.0,0.0,200.0,-200.0,79,-34
110.0,100.0,0.0,23.0,-8.0,59,10
111.0,136.0,0.0,1000.0,-100.0,45,154
112.0,100.0,0.0,1000.0,-100.0,5,169
113.0,100.0,0.0,200.0,-100.0,69,-7
116.0,100.0,0.0,1000.0,-1000.0,89,-167
100.0,352.0,0.0,155.0,-50.0,183,104
103.0,140.0,0.0,40.0,-15.0,78,32
104.0,100.0,0.0,23.0,-8.0,49,-5
105.0,100.0,0.0,23.0,-8.0,78,14
107.0,100.0,0.0,200.0,-200.0,38,74
110.0,100.0,0.0,23.0,-8.0,29,22
111.0,136.0,0.0,1000.0,-100.0,124,609
112.0,100.0,0.0,1000.0,-100.0,63,806
113.0,100.0,0.0,200.0,-100.0,96,73
116.0,100.0,0.0,1000.0,-1000.0,57,-49
100.0,352.0,0.0,155.0,-50.0,157,4
103.0,140.0,0.0,40.0,-15.0,131,-10
104.0,100.0,0.0,23.0,-8.0,21,17
105.0,100.0,0.0,23.0,-8.0,95,16
107.0,100.0,0.0,200.0,-200.0,1,180
110.0,100.0,0.0,23.0,-8.0,12,13
111.0,136.0,0.0,1000.0,-100.0,59,801
112.0,100.0,0.0,1000.0,-100.0,28,713
113.0,100.0,0.0,200.0,-100.0,20,29
116.0,100.0,0.0,1000.0,-1000.0,59,-237
