Bus ID,Max Real Power Output,Min Real Power Output,Max React Power Output,Min React Power Output,Real Power Output,React Power Output
262,216.0,0.0,87.0,0.0,20,5
263,1392.0,0.0,600.0,-100.0,715,77
264,800.0,0.0,325.0,-125.0,680,111
265,653.0,0.0,300.0,-200.0,532,-149
267,100.0,0.0,2.0,-2.0,9,0
292,100.0,0.0,17.35,-17.35,71,-13
294,100.0,0.0,12.83,-12.8,47,-11
295,150.0,0.0,38.0,-38.0,124,-18
296,108.0,0.0,6.0,-6.0,57,-6
222,184.0,0.0,80.0,40.0,107,51
247,567.0,0.0,210.0,-210.0,7,-210
248,723.0,0.0,280.0,-280.0,609,-239
249,1310.0,0.0,420.0,-420.0,1019,85
250,334.0,0.0,100.0,-100.0,238,-57
251,472.0,0.0,224.0,-224.0,181,221
252,430.0,0.0,350.0,0.0,198,256
253,285.0,0.0,120.0,0.0,238,60
254,510.0,0.0,224.0,-224.0,206,171
255,600.0,0.0,200.0,-200.0,472,-96
256,137.0,0.0,42.0,0.0,10,2
257,2399.005,0.0,10.0,0.0,1720,9
258,145.0,0.0,25.0,0.0,144,10
259,265.0,0.0,90.0,-90.0,99,-77
260,500.0,0.0,150.0,-150.0,243,-5
261,500.0,0.0,150.0,0.0,284,57
262,216.0,0.0,87.0,0.0,20,77
263,1392.0,0.0,600.0,-100.0,1224,416
264,800.0,0.0,325.0,-125.0,526,134
265,653.0,0.0,300.0,-200.0,539,-90
267,100.0,0.0,2.0,-2.0,51,1
292,100.0,0.0,17.35,-17.35,41,12
294,100.0,0.0,12.83,-12.8,64,11
295,150.0,0.0,38.0,-38.0,2,13
296,108.0,0.0,6.0,-6.0,94,-3
222,184.0,0.0,80.0,40.0,68,44
247,567.0,0.0,210.0,-210.0,306,-123
248,723.0,0.0,280.0,-280.0,241,2
249,1310.0,0.0,420.0,-420.0,710,196
250,334.0,0.0,100.0,-100.0,33,71
251,472.0,0.0,224.0,-224.0,187,-131
252,430.0,0.0,350.0,0.0,149,209
253,285.0,0.0,120.0,0.0,100,52
254,510.0,0.0,224.0,-224.0,424,-112
255,600.0,0.0,200.0,-200.0,209,123
256,137.0,0.0,42.0,0.0,21,40
257,2399.005,0.0,10.0,0.0,116,0
258,145.0,0.0,25.0,0.0,126,10
259,265.0,0.0,90.0,-90.0,175,6
260,500.0,0.0,150.0,-150.0,178,-5
261,500.0,0.0,150.0,0.0,472,66
262,216.0,0.0,87.0,0.0,129,73
263,1392.0,0.0,600.0,-100.0,923,289
264,800.0,0.0,325.0,-125.0,325,132
265,653.0,0.0,300.0,-200.0,328,112
267,100.0,0.0,2.0,-2.0,47,-2
292,100.0,0.0,17.35,-17.35,41,-13
294,100.0,0.0,12.83,-12.8,87,-7
295,150.0,0.0,38.0,-38.0,82,-10
296,108.0,0.0,6.0,-6.0,23,1
222,184.0,0.0,80.0,40.0,115,69
247,567.0,0.0,210.0,-210.0,265,193
248,723.0,0.0,280.0,-280.0,461,-76
249,1310.0,0.0,420.0,-420.0,620,85
250,334.0,0.0,100.0,-100.0,322,-85
251,472.0,0.0,224.0,-224.0,205,-62
252,430.0,0.0,350.0,0.0,331,126
253,285.0,0.0,120.0,0.0,16,5
254,510.0,0.0,224.0,-224.0,237,-126
255,600.0,0.0,200.0,-200.0,244,131
256,137.0,0.0,42.0,0.0,36,26
257,2399.005,0.0,10.0,0.0,2014,3
258,145.0,0.0,25.0,0.0,27,3
259,265.0,0.0,90.0,-90.0,211,7
260,500.0,0.0,150.0,-150.0,459,85
261,500.0,0.0,150.0,0.0,64,100
262,216.0,0.0,87.0,0.0,211,72
263,1392.0,0.0,600.0,-100.0,8,-37
264,800.0,0.0,325.0,-125.0,361,-63
265,653.0,0.0,300.0,-200.0,475,38
267,100.0,0.0,2.0,-2.0,8,0
292,100.0,0.0,17.35,-17.35,15,-6
294,100.0,0.0,12.83,-12.8,69,-6
295,150.0,0.0,38.0,-38.0,81,31
296,108.0,0.0,6.0,-6.0,3,-1
222,184.0,0.0,80.0,40.0,107,64
247,567.0,0.0,210.0,-210.0,341,76
248,723.0,0.0,280.0,-280.0,316,160
249,1310.0,0.0,420.0,-420.0,787,274
250,334.0,0.0,100.0,-100.0,167,-72
251,472.0,0.0,224.0,-224.0,80,80
252,430.0,0.0,350.0,0.0,142,346
253,285.0,0.0,120.0,0.0,270,98
254,510.0,0.0,224.0,-224.0,40,5
255,600.0,0.0,200.0,-200.0,588,103
256,137.0,0.0,42.0,0.0,80,20
257,2399.005,0.0,10.0,0.0,222,4
258,145.0,0.0,25.0,0.0,79,24
259,265.0,0.0,90.0,-90.0,255,-67
260,500.0,0.0,150.0,-150.0,3,116
261,500.0,0.0,150.0,0.0,405,8
262,216.0,0.0,87.0,0.0,138,76
263,1392.0,0.0,600.0,-100.0,1146,45
264,800.0,0.0,325.0,-125.0,436,-58
265,653.0,0.0,300.0,-200.0,361,91
267,100.0,0.0,2.0,-2.0,99,0
292,100.0,0.0,17.35,-17.35,7,-3
294,100.0,0.0,12.83,-12.8,9,-4
295,150.0,0.0,38.0,-38.0,53,2
296,108.0,0.0,6.0,-6.0,96,-1
222,184.0,0.0,80.0,40.0,126,48
247,567.0,0.0,210.0,-210.0,563,-168
248,723.0,0.0,280.0,-280.0,154,-110
249,1310.0,0.0,420.0,-420.0,321,-35
250,334.0,0.0,100.0,-100.0,34,-71
251,472.0,0.0,224.0,-224.0,238,160
252,430.0,0.0,350.0,0.0,123,257
253,285.0,0.0,120.0,0.0,85,9
254,510.0,0.0,224.0,-224.0,56,20
255,600.0,0.0,200.0,-200.0,20,-194
256,137.0,0.0,42.0,0.0,14,22
257,2399.005,0.0,10.0,0.0,1215,0
258,145.0,0.0,25.0,0.0,71,4
259,265.0,0.0,90.0,-90.0,126,39
260,500.0,0.0,150.0,-150.0,385,0
261,500.0,0.0,150.0,0.0,235,93
262,216.0,0.0,87.0,0.0,209,86
263,1392.0,0.0,600.0,-100.0,402,574
264,800.0,0.0,325.0,-125.0,234,302
265,653.0,0.0,300.0,-200.0,163,89
267,100.0,0.0,2.0,-2.0,45,1
292,100.0,0.0,17.35,-17.35,42,6
294,100.0,0.0,12.83,-12.8,37,8
295,150.0,0.0,38.0,-38.0,20,17
296,108.0,0.0,6.0,-6.0,0,-5
222,184.0,0.0,80.0,40.0,84,57
247,567.0,0.0,210.0,-210.0,25,129
248,723.0,0.0,280.0,-280.0,693,19
249,1310.0,0.0,420.0,-420.0,851,-118
250,334.0,0.0,100.0,-100.0,198,-18
251,472.0,0.0,224.0,-224.0,8,50
252,430.0,0.0,350.0,0.0,57,46
253,285.0,0.0,120.0,0.0,221,58
254,510.0,0.0,224.0,-224.0,352,170
255,600.0,0.0,200.0,-200.0,476,-70
256,137.0,0.0,42.0,0.0,126,11
257,2399.005,0.0,10.0,0.0,219,1
258,145.0,0.0,25.0,0.0,66,20
259,265.0,0.0,90.0,-90.0,36,60
260,500.0,0.0,150.0,-150.0,139,107
261,500.0,0.0,150.0,0.0,406,71
262,216.0,0.0,87.0,0.0,116,9
263,1392.0,0.0,600.0,-100.0,481,-36
264,800.0,0.0,325.0,-125.0,714,235
265,653.0,0.0,300.0,-200.0,610,18
267,100.0,0.0,2.0,-2.0,70,-1
292,100.0,0.0,17.35,-17.35,26,11
294,100.0,0.0,12.83,-12.8,82,-5
295,150.0,0.0,38.0,-38.0,33,33
296,108.0,0.0,6.0,-6.0,69,-1
222,184.0,0.0,80.0,40.0,69,40
247,567.0,0.0,210.0,-210.0,444,-2
248,723.0,0.0,280.0,-280.0,678,-52
249,1310.0,0.0,420.0,-420.0,1160,299
250,334.0,0.0,100.0,-100.0,124,35
251,472.0,0.0,224.0,-224.0,136,-97
252,430.0,0.0,350.0,0.0,84,119
253,285.0,0.0,120.0,0.0,233,87
254,510.0,0.0,224.0,-224.0,442,-132
255,600.0,0.0,200.0,-200.0,487,166
256,137.0,0.0,42.0,0.0,3,7
257,2399.005,0.0,10.0,0.0,135,8
258,145.0,0.0,25.0,0.0,74,23
259,265.0,0.0,90.0,-90.0,253,53
260,500.0,0.0,150.0,-150.0,111,-108
261,500.0,0.0,150.0,0.0,290,67
262,216.0,0.0,87.0,0.0,91,60
263,1392.0,0.0,600.0,-100.0,544,46
264,800.0,0.0,325.0,-125.0,507,-12
265,653.0,0.0,300.0,-200.0,372,6
267,100.0,0.0,2.0,-2.0,55,-2
292,100.0,0.0,17.35,-17.35,79,15
294,100.0,0.0,12.83,-12.8,56,0
295,150.0,0.0,38.0,-38.0,4,-22
296,108.0,0.0,6.0,-6.0,97,0
222,184.0,0.0,80.0,40.0,133,68
247,567.0,0.0,210.0,-210.0,222,-208
248,723.0,0.0,280.0,-280.0,28,-164
249,1310.0,0.0,420.0,-420.0,293,-62
250,334.0,0.0,100.0,-100.0,114,-97
251,472.0,0.0,224.0,-224.0,307,-53
252,430.0,0.0,350.0,0.0,199,276
253,285.0,0.0,120.0,0.0,275,84
254,510.0,0.0,224.0,-224.0,217,207
255,600.0,0.0,200.0,-200.0,561,14
256,137.0,0.0,42.0,0.0,109,35
257,2399.005,0.0,10.0,0.0,1290,9
258,145.0,0.0,25.0,0.0,1,21
259,265.0,0.0,90.0,-90.0,160,18
260,500.0,0.0,150.0,-150.0,323,-78
261,500.0,0.0,150.0,0.0,227,58
262,216.0,0.0,87.0,0.0,135,21
263,1392.0,0.0,600.0,-100.0,486,143
264,800.0,0.0,325.0,-125.0,246,-61
265,653.0,0.0,300.0,-200.0,546,215
267,100.0,0.0,2.0,-2.0,42,-2
292,100.0,0.0,17.35,-17.35,88,10
294,100.0,0.0,12.83,-12.8,38,4
295,150.0,0.0,38.0,-38.0,31,2
296,108.0,0.0,6.0,-6.0,69,-3
222,184.0,0.0,80.0,40.0,153,67
247,567.0,0.0,210.0,-210.0,227,-32
248,723.0,0.0,280.0,-280.0,292,-234
249,1310.0,0.0,420.0,-420.0,248,-195
250,334.0,0.0,100.0,-100.0,243,-46
251,472.0,0.0,224.0,-224.0,374,20
252,430.0,0.0,350.0,0.0,425,332
253,285.0,0.0,120.0,0.0,11,30
254,510.0,0.0,224.0,-224.0,320,-27
255,600.0,0.0,200.0,-200.0,232,-54
256,137.0,0.0,42.0,0.0,106,29
257,2399.005,0.0,10.0,0.0,373,5
258,145.0,0.0,25.0,0.0,103,19
259,265.0,0.0,90.0,-90.0,24,37
260,500.0,0.0,150.0,-150.0,230,-12
261,500.0,0.0,150.0,0.0,463,133
262,216.0,0.0,87.0,0.0,161,60
263,1392.0,0.0,600.0,-100.0,766,581
264,800.0,0.0,325.0,-125.0,484,95
265,653.0,0.0,300.0,-200.0,273,-153
267,100.0,0.0,2.0,-2.0,69,0
292,100.0,0.0,17.35,-17.35,60,7
294,100.0,0.0,12.83,-12.8,68,4
295,150.0,0.0,38.0,-38.0,46,13
296,108.0,0.0,6.0,-6.0,14,3
222,184.0,0.0,80.0,40.0,178,61
247,567.0,0.0,210.0,-210.0,298,-147
248,723.0,0.0,280.0,-280.0,645,137
249,1310.0,0.0,420.0,-420.0,234,-400
250,334.0,0.0,100.0,-100.0,152,-93
251,472.0,0.0,224.0,-224.0,440,14
252,430.0,0.0,350.0,0.0,140,198
253,285.0,0.0,120.0,0.0,22,102
254,510.0,0.0,224.0,-224.0,153,-201
255,600.0,0.0,200.0,-200.0,127,-197
256,137.0,0.0,42.0,0.0,129,5
257,2399.005,0.0,10.0,0.0,2193,8
258,145.0,0.0,25.0,0.0,115,12
259,265.0,0.0,90.0,-90.0,17,-35
260,500.0,0.0,150.0,-150.0,483,-46
261,500.0,0.0,150.0,0.0,10,66
262,216.0,0.0,87.0,0.0,48,72
263,1392.0,0.0,600.0,-100.0,1130,158
264,800.0,0.0,325.0,-125.0,574,-73
265,653.0,0.0,300.0,-200.0,110,257
267,100.0,0.0,2.0,-2.0,48,-1
292,100.0,0.0,17.35,-17.35,60,-12
294,100.0,0.0,12.83,-12.8,45,0
295,150.0,0.0,38.0,-38.0,10,5
296,108.0,0.0,6.0,-6.0,77,2
222,184.0,0.0,80.0,40.0,119,55
247,567.0,0.0,210.0,-210.0,556,-190
248,723.0,0.0,280.0,-280.0,261,-60
249,1310.0,0.0,420.0,-420.0,987,156
250,334.0,0.0,100.0,-100.0,110,-68
251,472.0,0.0,224.0,-224.0,105,38
252,430.0,0.0,350.0,0.0,339,157
253,285.0,0.0,120.0,0.0,169,84
254,510.0,0.0,224.0,-224.0,177,185
255,600.0,0.0,200.0,-200.0,234,183
256,137.0,0.0,42.0,0.0,80,5
257,2399.005,0.0,10.0,0.0,1049,1
258,145.0,0.0,25.0,0.0,28,7
259,265.0,0.0,90.0,-90.0,87,16
260,500.0,0.0,150.0,-150.0,447,-78
261,500.0,0.0,150.0,0.0,6,63
262,216.0,0.0,87.0,0.0,105,35
263,1392.0,0.0,600.0,-100.0,855,162
264,800.0,0.0,325.0,-125.0,399,252
265,653.0,0.0,300.0,-200.0,524,168
267,100.0,0.0,2.0,-2.0,61,-2
292,100.0,0.0,17.35,-17.35,65,-10
294,100.0,0.0,12.83,-12.8,24,-11
295,150.0,0.0,38.0,-38.0,70,0
296,108.0,0.0,6.0,-6.0,74,-5
222,184.0,0.0,80.0,40.0,21,41
247,567.0,0.0,210.0,-210.0,144,13
248,723.0,0.0,280.0,-280.0,384,-195
249,1310.0,0.0,420.0,-420.0,1198,-250
250,334.0,0.0,100.0,-100.0,122,61
251,472.0,0.0,224.0,-224.0,427,-210
252,430.0,0.0,350.0,0.0,285,340
253,285.0,0.0,120.0,0.0,3,86
254,510.0,0.0,224.0,-224.0,347,-175
255,600.0,0.0,200.0,-200.0,592,74
256,137.0,0.0,42.0,0.0,27,2
257,2399.005,0.0,10.0,0.0,1042,0
258,145.0,0.0,25.0,0.0,138,6
259,265.0,0.0,90.0,-90.0,245,51
260,500.0,0.0,150.0,-150.0,106,-142
261,500.0,0.0,150.0,0.0,20,53
262,216.0,0.0,87.0,0.0,180,67
263,1392.0,0.0,600.0,-100.0,1131,195
264,800.0,0.0,325.0,-125.0,136,6
265,653.0,0.0,300.0,-200.0,363,-141
267,100.0,0.0,2.0,-2.0,8,0
292,100.0,0.0,17.35,-17.35,69,8
294,100.0,0.0,12.83,-12.8,33,-12
295,150.0,0.0,38.0,-38.0,118,-29
296,108.0,0.0,6.0,-6.0,92,-1
222,184.0,0.0,80.0,40.0,114,48
247,567.0,0.0,210.0,-210.0,54,-174
248,723.0,0.0,280.0,-280.0,70,141
249,1310.0,0.0,420.0,-420.0,495,225
250,334.0,0.0,100.0,-100.0,322,50
251,472.0,0.0,224.0,-224.0,375,-113
252,430.0,0.0,350.0,0.0,426,299
253,285.0,0.0,120.0,0.0,148,30
254,510.0,0.0,224.0,-224.0,184,-67
255,600.0,0.0,200.0,-200.0,589,113
256,137.0,0.0,42.0,0.0,61,26
257,2399.005,0.0,10.0,0.0,328,1
258,145.0,0.0,25.0,0.0,97,13
259,265.0,0.0,90.0,-90.0,241,35
260,500.0,0.0,150.0,-150.0,404,143
261,500.0,0.0,150.0,0.0,455,122
262,216.0,0.0,87.0,0.0,183,85
263,1392.0,0.0,600.0,-100.0,394,196
264,800.0,0.0,325.0,-125.0,765,278
265,653.0,0.0,300.0,-200.0,635,223
267,100.0,0.0,2.0,-2.0,75,-2
292,100.0,0.0,17.35,-17.35,58,13
294,100.0,0.0,12.83,-12.8,26,-2
295,150.0,0.0,38.0,-38.0,15,1
296,108.0,0.0,6.0,-6.0,11,3
222,184.0,0.0,80.0,40.0,114,50
247,567.0,0.0,210.0,-210.0,11,174
248,723.0,0.0,280.0,-280.0,203,-202
249,1310.0,0.0,420.0,-420.0,1103,-335
250,334.0,0.0,100.0,-100.0,176,90
251,472.0,0.0,224.0,-224.0,95,14
252,430.0,0.0,350.0,0.0,112,236
253,285.0,0.0,120.0,0.0,58,98
254,510.0,0.0,224.0,-224.0,21,149
255,600.0,0.0,200.0,-200.0,289,-179
256,137.0,0.0,42.0,0.0,78,37
257,2399.005,0.0,10.0,0.0,807,5
258,145.0,0.0,25.0,0.0,136,18
259,265.0,0.0,90.0,-90.0,254,-1
260,500.0,0.0,150.0,-150.0,303,-54
261,500.0,0.0,150.0,0.0,48,100
262,216.0,0.0,87.0,0.0,161,13
263,1392.0,0.0,600.0,-100.0,204,579
264,800.0,0.0,325.0,-125.0,166,34
265,653.0,0.0,300.0,-200.0,137,149
267,100.0,0.0,2.0,-2.0,73,-1
292,100.0,0.0,17.35,-17.35,83,-8
294,100.0,0.0,12.83,-12.8,41,-10
295,150.0,0.0,38.0,-38.0,92,-33
296,108.0,0.0,6.0,-6.0,58,4
222,184.0,0.0,80.0,40.0,101,48
247,567.0,0.0,210.0,-210.0,356,-66
248,723.0,0.0,280.0,-280.0,282,205
249,1310.0,0.0,420.0,-420.0,1114,402
250,334.0,0.0,100.0,-100.0,146,55
251,472.0,0.0,224.0,-224.0,131,-214
252,430.0,0.0,350.0,0.0,74,226
253,285.0,0.0,120.0,0.0,177,60
254,510.0,0.0,224.0,-224.0,341,-91
255,600.0,0.0,200.0,-200.0,18,-140
256,137.0,0.0,42.0,0.0,107,31
257,2399.005,0.0,10.0,0.0,1301,0
258,145.0,0.0,25.0,0.0,45,18
259,265.0,0.0,90.0,-90.0,2,16
260,500.0,0.0,150.0,-150.0,477,-150
261,500.0,0.0,150.0,0.0,389,101
262,216.0,0.0,87.0,0.0,74,0
263,1392.0,0.0,600.0,-100.0,1202,-34
264,800.0,0.0,325.0,-125.0,194,239
265,653.0,0.0,300.0,-200.0,157,23
267,100.0,0.0,2.0,-2.0,36,1
292,100.0,0.0,17.35,-17.35,66,3
294,100.0,0.0,12.83,-12.8,0,10
295,150.0,0.0,38.0,-38.0,99,25
296,108.0,0.0,6.0,-6.0,21,-5
222,184.0,0.0,80.0,40.0,157,79
247,567.0,0.0,210.0,-210.0,254,57
248,723.0,0.0,280.0,-280.0,216,-66
249,1310.0,0.0,420.0,-420.0,1198,402
250,334.0,0.0,100.0,-100.0,200,68
251,472.0,0.0,224.0,-224.0,456,185
252,430.0,0.0,350.0,0.0,143,92
253,285.0,0.0,120.0,0.0,230,74
254,510.0,0.0,224.0,-224.0,184,-195
255,600.0,0.0,200.0,-200.0,190,100
256,137.0,0.0,42.0,0.0,116,39
257,2399.005,0.0,10.0,0.0,1252,7
258,145.0,0.0,25.0,0.0,126,11
259,265.0,0.0,90.0,-90.0,2,2
260,500.0,0.0,150.0,-150.0,328,20
261,500.0,0.0,150.0,0.0,298,115
262,216.0,0.0,87.0,0.0,80,62
263,1392.0,0.0,600.0,-100.0,1193,403
264,800.0,0.0,325.0,-125.0,150,42
265,653.0,0.0,300.0,-200.0,167,214
267,100.0,0.0,2.0,-2.0,91,1
292,100.0,0.0,17.35,-17.35,39,3
294,100.0,0.0,12.83,-12.8,90,-2
295,150.0,0.0,38.0,-38.0,102,12
296,108.0,0.0,6.0,-6.0,8,-2
222,184.0,0.0,80.0,40.0,147,70
247,567.0,0.0,210.0,-210.0,253,109
248,723.0,0.0,280.0,-280.0,321,118
249,1310.0,0.0,420.0,-420.0,1111,-287
250,334.0,0.0,100.0,-100.0,17,-82
251,472.0,0.0,224.0,-224.0,365,74
252,430.0,0.0,350.0,0.0,406,146
253,285.0,0.0,120.0,0.0,188,86
254,510.0,0.0,224.0,-224.0,377,93
255,600.0,0.0,200.0,-200.0,455,-187
256,137.0,0.0,42.0,0.0,52,32
257,2399.005,0.0,10.0,0.0,2328,3
258,145.0,0.0,25.0,0.0,59,0
259,265.0,0.0,90.0,-90.0,172,69
260,500.0,0.0,150.0,-150.0,466,128
261,500.0,0.0,150.0,0.0,456,48
262,216.0,0.0,87.0,0.0,118,33
263,1392.0,0.0,600.0,-100.0,240,495
264,800.0,0.0,325.0,-125.0,208,-64
265,653.0,0.0,300.0,-200.0,140,92
267,100.0,0.0,2.0,-2.0,72,0
292,100.0,0.0,17.35,-17.35,17,-6
294,100.0,0.0,12.83,-12.8,12,-8
295,150.0,0.0,38.0,-38.0,27,-23
296,108.0,0.0,6.0,-6.0,61,-1
222,184.0,0.0,80.0,40.0,138,78
247,567.0,0.0,210.0,-210.0,516,58
248,723.0,0.0,280.0,-280.0,638,259
249,1310.0,0.0,420.0,-420.0,531,153
250,334.0,0.0,100.0,-100.0,332,6
251,472.0,0.0,224.0,-224.0,433,59
252,430.0,0.0,350.0,0.0,61,270
253,285.0,0.0,120.0,0.0,133,80
254,510.0,0.0,224.0,-224.0,389,46
255,600.0,0.0,200.0,-200.0,463,-190
256,137.0,0.0,42.0,0.0,55,34
257,2399.005,0.0,10.0,0.0,690,5
258,145.0,0.0,25.0,0.0,65,15
259,265.0,0.0,90.0,-90.0,223,30
260,500.0,0.0,150.0,-150.0,433,136
261,500.0,0.0,150.0,0.0,134,104
262,216.0,0.0,87.0,0.0,49,45
263,1392.0,0.0,600.0,-100.0,7,366
264,800.0,0.0,325.0,-125.0,793,120
265,653.0,0.0,300.0,-200.0,46,-93
267,100.0,0.0,2.0,-2.0,40,-1
292,100.0,0.0,17.35,-17.35,60,12
294,100.0,0.0,12.83,-12.8,55,-12
295,150.0,0.0,38.0,-38.0,52,-17
296,108.0,0.0,6.0,-6.0,60,2
222,184.0,0.0,80.0,40.0,122,44
247,567.0,0.0,210.0,-210.0,88,207
248,723.0,0.0,280.0,-280.0,382,129
249,1310.0,0.0,420.0,-420.0,690,-288
250,334.0,0.0,100.0,-100.0,69,0
251,472.0,0.0,224.0,-224.0,46,57
252,430.0,0.0,350.0,0.0,315,24
253,285.0,0.0,120.0,0.0,23,90
254,510.0,0.0,224.0,-224.0,239,-14
255,600.0,0.0,200.0,-200.0,537,-81
256,137.0,0.0,42.0,0.0,104,19
257,2399.005,0.0,10.0,0.0,1846,0
258,145.0,0.0,25.0,0.0,84,0
259,265.0,0.0,90.0,-90.0,21,54
260,500.0,0.0,150.0,-150.0,447,146
261,500.0,0.0,150.0,0.0,302,6
262,216.0,0.0,87.0,0.0,129,26
263,1392.0,0.0,600.0,-100.0,1103,-14
264,800.0,0.0,325.0,-125.0,709,-18
265,653.0,0.0,300.0,-200.0,213,-72
267,100.0,0.0,2.0,-2.0,98,-1
292,100.0,0.0,17.35,-17.35,29,-6
294,100.0,0.0,12.83,-12.8,30,8
295,150.0,0.0,38.0,-38.0,86,-14
296,108.0,0.0,6.0,-6.0,106,4
222,184.0,0.0,80.0,40.0,99,71
247,567.0,0.0,210.0,-210.0,468,136
248,723.0,0.0,280.0,-280.0,701,-188
249,1310.0,0.0,420.0,-420.0,477,405
250,334.0,0.0,100.0,-100.0,69,36
251,472.0,0.0,224.0,-224.0,455,-122
252,430.0,0.0,350.0,0.0,400,111
253,285.0,0.0,120.0,0.0,179,55
254,510.0,0.0,224.0,-224.0,324,89
255,600.0,0.0,200.0,-200.0,225,-36
256,137.0,0.0,42.0,0.0,73,33
257,2399.005,0.0,10.0,0.0,215,4
258,145.0,0.0,25.0,0.0,1,21
259,265.0,0.0,90.0,-90.0,74,31
260,500.0,0.0,150.0,-150.0,230,-118
261,500.0,0.0,150.0,0.0,363,27
262,216.0,0.0,87.0,0.0,131,51
263,1392.0,0.0,600.0,-100.0,220,476
264,800.0,0.0,325.0,-125.0,686,267
265,653.0,0.0,300.0,-200.0,220,66
267,100.0,0.0,2.0,-2.0,2,-1
292,100.0,0.0,17.35,-17.35,61,11
294,100.0,0.0,12.83,-12.8,50,6
295,150.0,0.0,38.0,-38.0,18,-25
296,108.0,0.0,6.0,-6.0,102,3
222,184.0,0.0,80.0,40.0,28,47
247,567.0,0.0,210.0,-210.0,133,207
248,723.0,0.0,280.0,-280.0,629,274
249,1310.0,0.0,420.0,-420.0,741,277
250,334.0,0.0,100.0,-100.0,91,-9
251,472.0,0.0,224.0,-224.0,458,-215
252,430.0,0.0,350.0,0.0,365,91
253,285.0,0.0,120.0,0.0,73,90
254,510.0,0.0,224.0,-224.0,397,-38
255,600.0,0.0,200.0,-200.0,126,127
256,137.0,0.0,42.0,0.0,111,10
257,2399.005,0.0,10.0,0.0,1838,6
258,145.0,0.0,25.0,0.0,52,0
259,265.0,0.0,90.0,-90.0,94,9
260,500.0,0.0,150.0,-150.0,218,130
261,500.0,0.0,150.0,0.0,189,113
262,216.0,0.0,87.0,0.0,56,86
263,1392.0,0.0,600.0,-100.0,1390,-6
264,800.0,0.0,325.0,-125.0,343,303
265,653.0,0.0,300.0,-200.0,6,-73
267,100.0,0.0,2.0,-2.0,13,0
292,100.0,0.0,17.35,-17.35,64,-7
294,100.0,0.0,12.83,-12.8,69,6
295,150.0,0.0,38.0,-38.0,0,-1
296,108.0,0.0,6.0,-6.0,26,-3
222,184.0,0.0,80.0,40.0,153,59
247,567.0,0.0,210.0,-210.0,490,42
248,723.0,0.0,280.0,-280.0,526,95
249,1310.0,0.0,420.0,-420.0,846,160
250,334.0,0.0,100.0,-100.0,121,27
251,472.0,0.0,224.0,-224.0,175,97
252,430.0,0.0,350.0,0.0,285,260
253,285.0,0.0,120.0,0.0,42,37
254,510.0,0.0,224.0,-224.0,186,81
255,600.0,0.0,200.0,-200.0,292,199
256,137.0,0.0,42.0,0.0,4,3
257,2399.005,0.0,10.0,0.0,2345,4
258,145.0,0.0,25.0,0.0,101,12
259,265.0,0.0,90.0,-90.0,19,5
260,500.0,0.0,150.0,-150.0,327,145
261,500.0,0.0,150.0,0.0,356,124
262,216.0,0.0,87.0,0.0,37,60
263,1392.0,0.0,600.0,-100.0,1388,361
264,800.0,0.0,325.0,-125.0,448,163
265,653.0,0.0,300.0,-200.0,591,195
267,100.0,0.0,2.0,-2.0,19,-1
292,100.0,0.0,17.35,-17.35,99,11
294,100.0,0.0,12.83,-12.8,25,-9
295,150.0,0.0,38.0,-38.0,91,26
296,108.0,0.0,6.0,-6.0,53,-5
222,184.0,0.0,80.0,40.0,59,43
247,567.0,0.0,210.0,-210.0,261,-108
248,723.0,0.0,280.0,-280.0,512,32
249,1310.0,0.0,420.0,-420.0,650,58
250,334.0,0.0,100.0,-100.0,171,26
251,472.0,0.0,224.0,-224.0,215,-52
252,430.0,0.0,350.0,0.0,174,199
253,285.0,0.0,120.0,0.0,192,6
254,510.0,0.0,224.0,-224.0,185,193
255,600.0,0.0,200.0,-200.0,104,-60
256,137.0,0.0,42.0,0.0,58,28
257,2399.005,0.0,10.0,0.0,1643,9
258,145.0,0.0,25.0,0.0,12,15
259,265.0,0.0,90.0,-90.0,222,-17
260,500.0,0.0,150.0,-150.0,268,-131
261,500.0,0.0,150.0,0.0,353,32
262,216.0,0.0,87.0,0.0,69,21
263,1392.0,0.0,600.0,-100.0,783,358
264,800.0,0.0,325.0,-125.0,144,73
265,653.0,0.0,300.0,-200.0,440,-14
267,100.0,0.0,2.0,-2.0,69,-1
292,100.0,0.0,17.35,-17.35,97,-14
294,100.0,0.0,12.83,-12.8,43,-2
295,150.0,0.0,38.0,-38.0,51,-4
296,108.0,0.0,6.0,-6.0,9,-3
222,184.0,0.0,80.0,40.0,176,54
247,567.0,0.0,210.0,-210.0,132,141
248,723.0,0.0,280.0,-280.0,37,110
249,1310.0,0.0,420.0,-420.0,595,172
250,334.0,0.0,100.0,-100.0,20,-9
251,472.0,0.0,224.0,-224.0,144,-19
252,430.0,0.0,350.0,0.0,74,57
253,285.0,0.0,120.0,0.0,201,96
254,510.0,0.0,224.0,-224.0,386,107
255,600.0,0.0,200.0,-200.0,431,-30
256,137.0,0.0,42.0,0.0,96,27
257,2399.005,0.0,10.0,0.0,618,0
258,145.0,0.0,25.0,0.0,1,2
259,265.0,0.0,90.0,-90.0,161,-85
260,500.0,0.0,150.0,-150.0,73,-114
261,500.0,0.0,150.0,0.0,11,78
262,216.0,0.0,87.0,0.0,203,0
263,1392.0,0.0,600.0,-100.0,163,190
